Admin2,Current_Deaths,% change in deaths,Current_Confirmed,Province_State,change in cases,% change in cases
Hubbard,[0],[nan],[5],Minnesota,[3],[1.5]
Isanti,[0],[nan],[52],Minnesota,[17],[0.48571429]
Itasca,[12],[0.2],[59],Minnesota,[4],[0.07272727]
Jackson,[0],[nan],[50],Minnesota,[11],[0.28205128]
Kanabec,[1],[0.],[13],Minnesota,[2],[0.18181818]
Kandiyohi,[1],[0.],[554],Minnesota,[57],[0.11468813]
Kittson,[0],[nan],[1],Minnesota,[0],[0.]
Koochiching,[0],[nan],[9],Minnesota,[0],[0.]
Lac qui Parle,[0],[nan],[4],Minnesota,[1],[0.33333333]
Lake,[0],[nan],[4],Minnesota,[3],[3.]
Le Sueur,[1],[0.],[54],Minnesota,[10],[0.22727273]
Lincoln,[0],[nan],[6],Minnesota,[1],[0.2]
Lyon,[2],[inf],[258],Minnesota,[201],[3.52631579]
Mahnomen,[1],[0.],[6],Minnesota,[0],[0.]
Marshall,[0],[nan],[12],Minnesota,[0],[0.]
Martin,[5],[0.],[147],Minnesota,[15],[0.11363636]
McLeod,[0],[nan],[64],Minnesota,[27],[0.72972973]
Meeker,[1],[inf],[51],Minnesota,[6],[0.13333333]
Mille Lacs,[1],[0.],[29],Minnesota,[10],[0.52631579]
Morrison,[1],[inf],[54],Minnesota,[7],[0.14893617]
Mower,[2],[0.],[755],Minnesota,[410],[1.1884058]
Murray,[0],[nan],[47],Minnesota,[8],[0.20512821]
Nicollet,[12],[0.2],[105],Minnesota,[17],[0.19318182]
Nobles,[6],[0.2],[1628],Minnesota,[84],[0.05440415]
Norman,[0],[nan],[18],Minnesota,[5],[0.38461538]
Olmsted,[14],[0.4],[846],Minnesota,[212],[0.33438486]
Otter Tail,[1],[inf],[83],Minnesota,[13],[0.18571429]
Pennington,[0],[nan],[50],Minnesota,[31],[1.63157895]
Pine,[0],[nan],[96],Minnesota,[7],[0.07865169]
Pipestone,[0],[nan],[14],Minnesota,[2],[0.16666667]
Polk,[2],[0.],[67],Minnesota,[6],[0.09836066]
Pope,[0],[nan],[10],Minnesota,[1],[0.11111111]
Ramsey,[207],[0.6171875],[4180],Minnesota,[1105],[0.35934959]
Red Lake,[0],[nan],[3],Minnesota,[-1],[-0.25]
Redwood,[0],[nan],[12],Minnesota,[7],[1.4]
Renville,[0],[nan],[12],Minnesota,[7],[1.4]
Rice,[4],[1.],[740],Minnesota,[278],[0.6017316]
Rock,[0],[nan],[26],Minnesota,[4],[0.18181818]
Roseau,[0],[nan],[6],Minnesota,[4],[2.]
Scott,[4],[1.],[555],Minnesota,[119],[0.27293578]
Sherburne,[4],[1.],[272],Minnesota,[26],[0.10569106]
Sibley,[2],[inf],[28],Minnesota,[12],[0.75]
St. Louis,[14],[0.],[132],Minnesota,[14],[0.11864407]
Stearns,[19],[0.46153846],[2126],Minnesota,[96],[0.04729064]
Steele,[0],[nan],[183],Minnesota,[23],[0.14375]
Stevens,[0],[nan],[2],Minnesota,[1],[1.]
Swift,[1],[inf],[20],Minnesota,[1],[0.05263158]
Todd,[2],[inf],[386],Minnesota,[67],[0.21003135]
Traverse,[0],[nan],[5],Minnesota,[2],[0.66666667]
Unassigned,[31],[2.1],[57],Minnesota,[-31],[-0.35227273]
Wabasha,[0],[nan],[27],Minnesota,[9],[0.5]
Wadena,[0],[nan],[10],Minnesota,[0],[0.]
Waseca,[0],[nan],[36],Minnesota,[10],[0.38461538]
Washington,[37],[0.15625],[843],Minnesota,[198],[0.30697674]
Watonwan,[0],[nan],[128],Minnesota,[53],[0.70666667]
Wilkin,[3],[0.],[20],Minnesota,[9],[0.81818182]
Winona,[15],[0.],[93],Minnesota,[13],[0.1625]
Wright,[2],[0.],[394],Minnesota,[74],[0.23125]
Yellow Medicine,[0],[nan],[14],Minnesota,[8],[1.33333333]
Adams,[18],[0.2],[227],Mississippi,[27],[0.135]
Alcorn,[1],[0.],[32],Mississippi,[15],[0.88235294]
Amite,[2],[1.],[73],Mississippi,[9],[0.140625]
Attala,[23],[0.35294118],[335],Mississippi,[37],[0.12416107]
Benton,[0],[nan],[18],Mississippi,[4],[0.28571429]
Bolivar,[13],[0.18181818],[197],Mississippi,[32],[0.19393939]
Calhoun,[4],[0.],[83],Mississippi,[18],[0.27692308]
Carroll,[11],[0.],[122],Mississippi,[5],[0.04273504]
Chickasaw,[16],[0.33333333],[177],Mississippi,[40],[0.2919708]
Choctaw,[2],[0.],[71],Mississippi,[23],[0.47916667]
Claiborne,[9],[3.5],[144],Mississippi,[34],[0.30909091]
Clarke,[21],[0.10526316],[168],Mississippi,[20],[0.13513514]
Clay,[6],[0.5],[185],Mississippi,[71],[0.62280702]
Coahoma,[6],[0.5],[156],Mississippi,[31],[0.248]
Copiah,[7],[0.75],[425],Mississippi,[112],[0.35782748]
Covington,[3],[0.5],[213],Mississippi,[40],[0.23121387]
DeSoto,[14],[1.],[790],Mississippi,[240],[0.43636364]
Forrest,[41],[0.07894737],[697],Mississippi,[114],[0.19554031]
Franklin,[2],[0.],[30],Mississippi,[1],[0.03448276]
George,[2],[1.],[41],Mississippi,[16],[0.64]
Greene,[4],[3.],[56],Mississippi,[40],[2.5]
Grenada,[4],[0.33333333],[170],Mississippi,[75],[0.78947368]
Hancock,[13],[0.18181818],[100],Mississippi,[9],[0.0989011]
Harrison,[7],[0.],[393],Mississippi,[132],[0.50574713]
Hinds,[29],[0.11538462],[1390],Mississippi,[362],[0.35214008]
Holmes,[35],[0.25],[477],Mississippi,[43],[0.09907834]
Humphreys,[8],[0.14285714],[83],Mississippi,[24],[0.40677966]
Itawamba,[8],[0.14285714],[106],Mississippi,[18],[0.20454545]
Jackson,[16],[0.23076923],[385],Mississippi,[78],[0.25407166]
Jasper,[4],[0.],[203],Mississippi,[40],[0.24539877]
Jefferson,[2],[1.],[57],Mississippi,[15],[0.35714286]
Jefferson Davis,[3],[0.],[86],Mississippi,[9],[0.11688312]
Jones,[44],[0.57142857],[910],Mississippi,[258],[0.39570552]
Kemper,[13],[0.18181818],[169],Mississippi,[24],[0.16551724]
Lafayette,[4],[0.],[209],Mississippi,[72],[0.52554745]
Lamar,[6],[0.2],[300],Mississippi,[61],[0.25523013]
Lauderdale,[75],[0.20967742],[818],Mississippi,[77],[0.10391363]
Lawrence,[1],[0.],[121],Mississippi,[15],[0.14150943]
Leake,[16],[0.33333333],[496],Mississippi,[65],[0.15081206]
Lee,[14],[1.33333333],[330],Mississippi,[176],[1.14285714]
Leflore,[47],[0.46875],[385],Mississippi,[120],[0.45283019]
Lincoln,[32],[0.10344828],[330],Mississippi,[64],[0.2406015]
Lowndes,[10],[0.11111111],[352],Mississippi,[133],[0.60730594]
Madison,[31],[0.34782609],[922],Mississippi,[180],[0.2425876]
Marion,[9],[0.],[163],Mississippi,[46],[0.39316239]
Marshall,[3],[0.],[122],Mississippi,[41],[0.50617284]
Monroe,[26],[0.04],[301],Mississippi,[40],[0.1532567]
Montgomery,[1],[0.],[98],Mississippi,[13],[0.15294118]
Neshoba,[56],[0.43589744],[921],Mississippi,[250],[0.37257824]
Newton,[8],[1.],[325],Mississippi,[47],[0.16906475]
Noxubee,[6],[0.],[218],Mississippi,[31],[0.1657754]
Oktibbeha,[18],[0.28571429],[386],Mississippi,[143],[0.58847737]
Panola,[4],[0.33333333],[146],Mississippi,[75],[1.05633803]
Pearl River,[32],[0.03225806],[224],Mississippi,[15],[0.07177033]
Perry,[3],[0.],[55],Mississippi,[5],[0.1]
Pike,[11],[0.],[248],Mississippi,[45],[0.22167488]
Pontotoc,[3],[0.],[93],Mississippi,[57],[1.58333333]
Prentiss,[3],[0.],[70],Mississippi,[14],[0.25]
Quitman,[0],[nan],[52],Mississippi,[18],[0.52941176]
Rankin,[10],[0.25],[563],Mississippi,[117],[0.26233184]
Scott,[12],[0.],[696],Mississippi,[48],[0.07407407]
Sharkey,[0],[nan],[9],Mississippi,[2],[0.28571429]
Simpson,[1],[inf],[126],Mississippi,[26],[0.26]
Smith,[11],[0.],[182],Mississippi,[30],[0.19736842]
Stone,[1],[inf],[35],Mississippi,[5],[0.16666667]
Sunflower,[4],[0.33333333],[128],Mississippi,[43],[0.50588235]
Tallahatchie,[1],[0.],[49],Mississippi,[22],[0.81481481]
Tate,[1],[0.],[155],Mississippi,[60],[0.63157895]
Tippah,[11],[0.],[100],Mississippi,[27],[0.36986301]
Tishomingo,[1],[inf],[47],Mississippi,[15],[0.46875]
Tunica,[3],[0.],[67],Mississippi,[12],[0.21818182]
Unassigned,[0],[nan],[0],Mississippi,[0],[nan]
Union,[8],[0.6],[109],Mississippi,[25],[0.29761905]
Walthall,[1],[inf],[111],Mississippi,[54],[0.94736842]
Warren,[14],[0.4],[280],Mississippi,[105],[0.6]
Washington,[9],[0.28571429],[276],Mississippi,[85],[0.44502618]
Wayne,[8],[7.],[409],Mississippi,[199],[0.94761905]
Webster,[8],[3.],[109],Mississippi,[41],[0.60294118]
Wilkinson,[9],[0.],[85],Mississippi,[0],[0.]
Winston,[2],[1.],[158],Mississippi,[38],[0.31666667]
Yalobusha,[7],[0.4],[139],Mississippi,[45],[0.4787234]
Yazoo,[6],[0.5],[354],Mississippi,[71],[0.25088339]
Adair,[0],[nan],[85],Missouri,[25],[0.41666667]
Andrew,[0],[nan],[39],Missouri,[9],[0.3]
Atchison,[0],[nan],[3],Missouri,[0],[0.]
Audrain,[1],[inf],[133],Missouri,[48],[0.56470588]
Barry,[0],[nan],[28],Missouri,[19],[2.11111111]
Barton,[0],[],[15],Missouri,[],[]
Bates,[1],[0.],[12],Missouri,[3],[0.33333333]
Benton,[0],[nan],[14],Missouri,[3],[0.27272727]
Bollinger,[0],[nan],[11],Missouri,[5],[0.83333333]
Boone,[2],[1.],[246],Missouri,[93],[0.60784314]
Buchanan,[3],[0.5],[802],Missouri,[93],[0.13117066]
Butler,[0],[nan],[59],Missouri,[24],[0.68571429]
Caldwell,[0],[nan],[8],Missouri,[2],[0.33333333]
Callaway,[1],[0.],[42],Missouri,[13],[0.44827586]
Camden,[1],[0.],[45],Missouri,[7],[0.18421053]
Cape Girardeau,[3],[0.5],[117],Missouri,[43],[0.58108108]
Carroll,[0],[nan],[11],Missouri,[3],[0.375]
Carter,[1],[0.],[6],Missouri,[1],[0.2]
Cass,[8],[0.],[112],Missouri,[19],[0.20430108]
Cedar,[0],[nan],[9],Missouri,[0],[0.]
Chariton,[0],[nan],[6],Missouri,[0],[0.]
Christian,[0],[nan],[31],Missouri,[7],[0.29166667]
Clark,[0],[nan],[1],Missouri,[0],[0.]
Clay,[3],[0.],[334],Missouri,[161],[0.93063584]
Clinton,[0],[nan],[22],Missouri,[4],[0.22222222]
Cole,[1],[0.],[58],Missouri,[-3],[-0.04918033]
Cooper,[0],[nan],[12],Missouri,[3],[0.33333333]
Crawford,[0],[nan],[10],Missouri,[1],[0.11111111]
Dade,[0],[],[1],Missouri,[],[]
Dallas,[0],[nan],[9],Missouri,[6],[2.]
Daviess,[0],[nan],[7],Missouri,[3],[0.75]
DeKalb,[0],[nan],[10],Missouri,[4],[0.66666667]
Dent,[0],[],[1],Missouri,[],[]
Douglas,[0],[],[3],Missouri,[],[]
Dunklin,[3],[0.5],[66],Missouri,[21],[0.46666667]
Franklin,[18],[0.125],[180],Missouri,[39],[0.27659574]
Gasconade,[0],[nan],[3],Missouri,[1],[0.5]
Gentry,[9],[inf],[54],Missouri,[19],[0.54285714]
Greene,[8],[0.],[214],Missouri,[59],[0.38064516]
Grundy,[0],[],[16],Missouri,[],[]
Harrison,[0],[nan],[9],Missouri,[0],[0.]
Henry,[3],[0.],[17],Missouri,[5],[0.41666667]
Hickory,[0],[],[0],Missouri,[],[]
Holt,[0],[nan],[1],Missouri,[-1],[-0.5]
Howard,[0],[nan],[3],Missouri,[0],[0.]
Howell,[0],[nan],[31],Missouri,[24],[3.42857143]
Iron,[0],[nan],[2],Missouri,[-1],[-0.33333333]
Jackson,[22],[0.15789474],[976],Missouri,[363],[0.59216966]
Jasper,[0],[nan],[196],Missouri,[159],[4.2972973]
Jefferson,[19],[0.11764706],[391],Missouri,[28],[0.07713499]
Johnson,[0],[nan],[90],Missouri,[14],[0.18421053]
Kansas City,[30],[0.15384615],[1872],Missouri,[653],[0.53568499]
Knox,[0],[],[2],Missouri,[],[]
Laclede,[0],[nan],[12],Missouri,[7],[1.4]
Lafayette,[2],[-0.33333333],[86],Missouri,[12],[0.16216216]
Lawrence,[0],[nan],[11],Missouri,[3],[0.375]
Lewis,[1],[0.],[7],Missouri,[0],[0.]
Lincoln,[1],[0.],[91],Missouri,[-18],[-0.16513761]
Linn,[1],[0.],[13],Missouri,[4],[0.44444444]
Livingston,[0],[nan],[6],Missouri,[3],[1.]
Macon,[0],[nan],[7],Missouri,[3],[0.75]
Madison,[0],[nan],[3],Missouri,[0],[0.]
Maries,[0],[nan],[2],Missouri,[0],[0.]
Marion,[0],[nan],[10],Missouri,[5],[1.]
McDonald,[0],[nan],[132],Missouri,[110],[5.]
Mercer,[0],[],[5],Missouri,[],[]
Miller,[0],[nan],[8],Missouri,[4],[1.]
Mississippi,[0],[nan],[77],Missouri,[19],[0.32758621]
Moniteau,[1],[inf],[49],Missouri,[2],[0.04255319]
Monroe,[0],[],[4],Missouri,[],[]
Montgomery,[0],[nan],[13],Missouri,[4],[0.44444444]
Morgan,[0],[nan],[12],Missouri,[3],[0.33333333]
New Madrid,[2],[inf],[34],Missouri,[13],[0.61904762]
Newton,[2],[1.],[123],Missouri,[104],[5.47368421]
Nodaway,[0],[nan],[17],Missouri,[3],[0.21428571]
Oregon,[0],[nan],[6],Missouri,[4],[2.]
Osage,[0],[nan],[5],Missouri,[0],[0.]
Ozark,[0],[],[0],Missouri,[],[]
Pemiscot,[6],[0.5],[105],Missouri,[18],[0.20689655]
Perry,[0],[nan],[88],Missouri,[27],[0.44262295]
Pettis,[1],[0.],[95],Missouri,[17],[0.21794872]
Phelps,[0],[nan],[6],Missouri,[2],[0.5]
Pike,[1],[0.],[33],Missouri,[11],[0.5]
Platte,[4],[inf],[102],Missouri,[32],[0.45714286]
Polk,[0],[nan],[10],Missouri,[7],[2.33333333]
Pulaski,[1],[0.],[106],Missouri,[71],[2.02857143]
Putnam,[0],[],[2],Missouri,[],[]
Ralls,[0],[nan],[5],Missouri,[0],[0.]
Randolph,[0],[nan],[12],Missouri,[2],[0.2]
Ray,[0],[nan],[25],Missouri,[6],[0.31578947]
Reynolds,[0],[nan],[2],Missouri,[0],[0.]
Ripley,[0],[nan],[12],Missouri,[5],[0.71428571]
Saline,[4],[1.],[278],Missouri,[9],[0.03345725]
Schuyler,[0],[],[2],Missouri,[],[]
Scotland,[1],[inf],[8],Missouri,[2],[0.33333333]
Scott,[10],[0.],[155],Missouri,[47],[0.43518519]
Shannon,[0],[],[6],Missouri,[],[]
Shelby,[0],[nan],[2],Missouri,[1],[1.]
St. Charles,[69],[0.16949153],[943],Missouri,[156],[0.19822109]
St. Clair,[0],[nan],[2],Missouri,[-1],[-0.33333333]
St. Francois,[2],[0.],[50],Missouri,[15],[0.42857143]
St. Louis,[547],[0.23476298],[5769],Missouri,[735],[0.14600715]
St. Louis City,[154],[0.18461538],[2319],Missouri,[345],[0.17477204]
Ste. Genevieve,[1],[0.],[14],Missouri,[2],[0.16666667]
Stoddard,[7],[inf],[127],Missouri,[43],[0.51190476]
Stone,[0],[nan],[10],Missouri,[6],[1.5]
Sullivan,[0],[nan],[93],Missouri,[33],[0.55]
Taney,[2],[0.],[30],Missouri,[16],[1.14285714]
Texas,[0],[nan],[1],Missouri,[0],[0.]
Unassigned,[0],[nan],[1],Missouri,[1],[inf]
Vernon,[0],[nan],[12],Missouri,[3],[0.33333333]
Warren,[0],[nan],[32],Missouri,[4],[0.14285714]
Washington,[1],[0.],[14],Missouri,[2],[0.16666667]
Wayne,[0],[],[0],Missouri,[],[]
Webster,[0],[nan],[20],Missouri,[2],[0.11111111]
Worth,[0],[nan],[4],Missouri,[0],[0.]
Wright,[0],[nan],[14],Missouri,[3],[0.27272727]
Beaverhead,[0],[nan],[1],Montana,[0],[0.]
Big Horn,[3],[inf],[53],Montana,[23],[0.76666667]
Broadwater,[0],[nan],[4],Montana,[0],[0.]
Carbon,[0],[nan],[10],Montana,[4],[0.66666667]
Cascade,[2],[0.],[20],Montana,[3],[0.17647059]
Custer,[0],[],[20],Montana,[],[]
Deer Lodge,[0],[nan],[3],Montana,[0],[0.]
Fergus,[0],[nan],[2],Montana,[2],[inf]
Flathead,[2],[0.],[45],Montana,[8],[0.21621622]
Gallatin,[1],[0.],[197],Montana,[44],[0.2875817]
Glacier,[0],[nan],[6],Montana,[0],[0.]
Golden Valley,[0],[nan],[3],Montana,[0],[0.]
Hill,[0],[nan],[1],Montana,[0],[0.]
Jefferson,[0],[nan],[3],Montana,[0],[0.]
Lake,[0],[nan],[10],Montana,[5],[1.]
Lewis and Clark,[0],[nan],[22],Montana,[6],[0.375]
Liberty,[0],[nan],[1],Montana,[0],[0.]
Lincoln,[1],[0.],[7],Montana,[0],[0.]
Madison,[1],[0.],[8],Montana,[0],[0.]
Meagher,[0],[nan],[1],Montana,[0],[0.]
Missoula,[1],[0.],[46],Montana,[6],[0.15]
Musselshell,[0],[nan],[1],Montana,[0],[0.]
Park,[0],[nan],[8],Montana,[0],[0.]
Pondera,[0],[nan],[2],Montana,[0],[0.]
Ravalli,[0],[nan],[17],Montana,[3],[0.21428571]
Richland,[0],[nan],[5],Montana,[2],[0.66666667]
Roosevelt,[0],[nan],[7],Montana,[0],[0.]
Rosebud,[0],[],[3],Montana,[],[]
Silver Bow,[0],[nan],[11],Montana,[0],[0.]
Stillwater,[0],[nan],[3],Montana,[2],[2.]
Toole,[6],[0.],[29],Montana,[0],[0.]
Unassigned,[0],[nan],[0],Montana,[0],[nan]
Valley,[0],[],[1],Montana,[],[]
Wheatland,[0],[nan],[1],Montana,[0],[0.]
Yellowstone,[3],[0.],[115],Montana,[15],[0.15]
Adams,[11],[0.],[280],Nebraska,[8],[0.02941176]
Antelope,[0],[nan],[8],Nebraska,[0],[0.]
Arthur,[0],[nan],[0],Nebraska,[0],[nan]
Banner,[0],[],[1],Nebraska,[],[]
Boone,[0],[nan],[7],Nebraska,[1],[0.16666667]
Box Butte,[0],[nan],[3],Nebraska,[1],[0.5]
Boyd,[0],[nan],[1],Nebraska,[0],[0.]
Buffalo,[1],[0.],[178],Nebraska,[19],[0.11949686]
Burt,[0],[nan],[11],Nebraska,[3],[0.375]
Butler,[0],[nan],[51],Nebraska,[3],[0.0625]
Cass,[0],[nan],[60],Nebraska,[9],[0.17647059]
Cedar,[0],[nan],[9],Nebraska,[1],[0.125]
Chase,[0],[nan],[1],Nebraska,[0],[0.]
Cherry,[0],[nan],[1],Nebraska,[0],[0.]
Cheyenne,[0],[nan],[13],Nebraska,[4],[0.44444444]
Clay,[0],[nan],[25],Nebraska,[1],[0.04166667]
Colfax,[4],[1.],[655],Nebraska,[36],[0.05815832]
Cuming,[0],[nan],[34],Nebraska,[2],[0.0625]
Custer,[4],[0.],[34],Nebraska,[3],[0.09677419]
Dakota,[29],[0.93333333],[1737],Nebraska,[72],[0.04324324]
Dawes,[0],[nan],[2],Nebraska,[1],[1.]
Dawson,[8],[0.14285714],[848],Nebraska,[9],[0.01072706]
Dixon,[1],[inf],[40],Nebraska,[11],[0.37931034]
Dodge,[6],[5.],[652],Nebraska,[174],[0.36401674]
Douglas,[77],[2.34782609],[6169],Nebraska,[1838],[0.42438236]
Fillmore,[1],[inf],[13],Nebraska,[6],[0.85714286]
Franklin,[0],[nan],[6],Nebraska,[0],[0.]
Frontier,[0],[nan],[1],Nebraska,[0],[0.]
Furnas,[1],[inf],[9],Nebraska,[0],[0.]
Gage,[4],[0.],[46],Nebraska,[1],[0.02222222]
Garden,[0],[nan],[4],Nebraska,[2],[1.]
Garfield,[0],[nan],[1],Nebraska,[1],[inf]
Gosper,[0],[nan],[13],Nebraska,[0],[0.]
Greeley,[0],[nan],[3],Nebraska,[1],[0.5]
Hall,[45],[0.15384615],[1571],Nebraska,[56],[0.0369637]
Hamilton,[11],[0.1],[57],Nebraska,[2],[0.03636364]
Harlan,[0],[nan],[0],Nebraska,[0],[nan]
Hitchcock,[0],[nan],[1],Nebraska,[0],[0.]
Holt,[0],[nan],[1],Nebraska,[0],[0.]
Hooker,[0],[nan],[0],Nebraska,[0],[nan]
Howard,[4],[inf],[44],Nebraska,[2],[0.04761905]
Jefferson,[0],[nan],[9],Nebraska,[3],[0.5]
Johnson,[0],[nan],[6],Nebraska,[0],[0.]
Kearney,[0],[nan],[12],Nebraska,[1],[0.09090909]
Keith,[0],[nan],[2],Nebraska,[0],[0.]
Keya Paha,[0],[nan],[0],Nebraska,[0],[nan]
Kimball,[0],[nan],[8],Nebraska,[0],[0.]
Knox,[0],[nan],[16],Nebraska,[6],[0.6]
Lancaster,[10],[0.66666667],[1586],Nebraska,[364],[0.29787234]
Lincoln,[2],[0.],[54],Nebraska,[6],[0.125]
Logan,[0],[nan],[0],Nebraska,[0],[nan]
Madison,[4],[0.33333333],[344],Nebraska,[26],[0.08176101]
McPherson,[0],[nan],[0],Nebraska,[0],[nan]
Merrick,[0],[nan],[37],Nebraska,[5],[0.15625]
Morrill,[0],[nan],[14],Nebraska,[3],[0.27272727]
Nance,[0],[nan],[4],Nebraska,[0],[0.]
Nemaha,[0],[nan],[5],Nebraska,[2],[0.66666667]
Nuckolls,[0],[nan],[1],Nebraska,[0],[0.]
Otoe,[0],[nan],[14],Nebraska,[7],[1.]
Phelps,[0],[nan],[21],Nebraska,[1],[0.05]
Pierce,[0],[nan],[6],Nebraska,[0],[0.]
Platte,[2],[1.],[652],Nebraska,[66],[0.11262799]
Polk,[0],[nan],[12],Nebraska,[1],[0.09090909]
Red Willow,[0],[nan],[6],Nebraska,[1],[0.2]
Richardson,[1],[inf],[5],Nebraska,[4],[4.]
Saline,[2],[1.],[525],Nebraska,[21],[0.04166667]
Sarpy,[8],[3.],[982],Nebraska,[332],[0.51076923]
Saunders,[2],[1.],[60],Nebraska,[22],[0.57894737]
Scotts Bluff,[2],[inf],[187],Nebraska,[80],[0.74766355]
Seward,[1],[0.],[32],Nebraska,[4],[0.14285714]
Sheridan,[0],[nan],[0],Nebraska,[0],[nan]
Sherman,[0],[nan],[5],Nebraska,[1],[0.25]
Sioux,[0],[],[1],Nebraska,[],[]
Stanton,[0],[nan],[21],Nebraska,[1],[0.05]
Thayer,[0],[nan],[1],Nebraska,[0],[0.]
Thomas,[0],[nan],[1],Nebraska,[0],[0.]
Thurston,[1],[inf],[72],Nebraska,[27],[0.6]
Unassigned,[1],[-0.97142857],[176],Nebraska,[-39],[-0.18139535]
Valley,[0],[nan],[7],Nebraska,[3],[0.75]
Washington,[1],[0.],[43],Nebraska,[11],[0.34375]
Wayne,[0],[nan],[26],Nebraska,[11],[0.73333333]
Webster,[0],[nan],[6],Nebraska,[1],[0.2]
York,[0],[nan],[39],Nebraska,[3],[0.08333333]
Carson City,[5],[0.25],[126],Nevada,[27],[0.27272727]
Churchill,[1],[0.],[10],Nevada,[3],[0.42857143]
Clark,[390],[0.13702624],[9852],Nevada,[3133],[0.46628963]
Douglas,[0],[nan],[49],Nevada,[17],[0.53125]
Elko,[1],[0.],[56],Nevada,[32],[1.33333333]
Eureka,[0],[nan],[0],Nevada,[0],[nan]
Humboldt,[4],[0.],[79],Nevada,[1],[0.01282051]
Lander,[0],[nan],[26],Nevada,[6],[0.3]
Lincoln,[0],[nan],[2],Nevada,[0],[0.]
Lyon,[2],[1.],[98],Nevada,[33],[0.50769231]
Mineral,[0],[nan],[4],Nevada,[0],[0.]
Nye,[3],[0.5],[76],Nevada,[14],[0.22580645]
Pershing,[0],[nan],[5],Nevada,[5],[inf]
Storey,[0],[nan],[1],Nevada,[0],[0.]
Unassigned,[0],[-1.],[0],Nevada,[0],[nan]
Washoe,[73],[0.23728814],[2137],Nevada,[552],[0.34826498]
White Pine,[0],[nan],[3],Nevada,[-1],[-0.25]
Belknap,[1],[inf],[77],New Hampshire,[17],[0.28333333]
Carroll,[0],[nan],[51],New Hampshire,[3],[0.0625]
Cheshire,[2],[0.],[63],New Hampshire,[6],[0.10526316]
Coos,[0],[nan],[6],New Hampshire,[1],[0.2]
Grafton,[1],[0.],[76],New Hampshire,[0],[0.]
Hillsborough,[218],[0.56834532],[3087],New Hampshire,[601],[0.24175382]
Merrimack,[18],[0.28571429],[393],New Hampshire,[47],[0.13583815]
Rockingham,[83],[0.10666667],[1427],New Hampshire,[114],[0.08682407]
Strafford,[13],[0.],[281],New Hampshire,[12],[0.04460967]
Sullivan,[1],[0.],[24],New Hampshire,[5],[0.26315789]
Unassigned,[0],[nan],[1],New Hampshire,[-5],[-0.83333333]
Atlantic,[188],[0.18238994],[2619],New Jersey,[397],[0.17866787]
Bergen,[1691],[0.07025316],[18967],New Jersey,[665],[0.03633483]
Burlington,[370],[0.2585034],[4981],New Jersey,[324],[0.06957269]
Camden,[415],[0.22781065],[7088],New Jersey,[545],[0.08329512]
Cape May,[62],[0.26530612],[681],New Jersey,[58],[0.09309791]
Cumberland,[119],[0.58666667],[2767],New Jersey,[457],[0.1978355]
Essex,[1758],[0.05458908],[18533],New Jersey,[800],[0.04511363]
Gloucester,[169],[0.14189189],[2451],New Jersey,[206],[0.09175947]
Hudson,[1294],[0.09382925],[19257],New Jersey,[456],[0.02425403]
Hunterdon,[67],[0.11666667],[1050],New Jersey,[54],[0.05421687]
Mercer,[525],[0.10526316],[7463],New Jersey,[502],[0.07211608]
Middlesex,[1097],[0.10140562],[16563],New Jersey,[586],[0.03667772]
Monmouth,[694],[0.15859766],[8876],New Jersey,[627],[0.07600921]
Morris,[639],[0.03733766],[6679],New Jersey,[173],[0.02659084]
Ocean,[842],[0.13783784],[9382],New Jersey,[612],[0.06978335]
Passaic,[1013],[0.09041981],[16725],New Jersey,[525],[0.03240741]
Salem,[64],[0.56097561],[745],New Jersey,[106],[0.16588419]
Somerset,[438],[0.04534606],[4796],New Jersey,[201],[0.0437432]
Sussex,[185],[0.24161074],[1213],New Jersey,[99],[0.08886894]
Unassigned,[0],[nan],[160],New Jersey,[-292],[-0.6460177]
Union,[1131],[0.05307263],[16291],New Jersey,[433],[0.02730483]
Warren,[141],[0.06818182],[1209],New Jersey,[44],[0.03776824]
Bernalillo,[82],[0.15492958],[1777],New Mexico,[291],[0.19582773]
Catron,[1],[0.],[2],New Mexico,[0],[0.]
Chaves,[2],[0.],[64],New Mexico,[14],[0.28]
Cibola,[11],[1.2],[194],New Mexico,[51],[0.35664336]
Colfax,[0],[nan],[8],New Mexico,[3],[0.6]
Curry,[0],[nan],[101],New Mexico,[48],[0.90566038]
De Baca,[0],[nan],[0],New Mexico,[0],[nan]
Dona Ana,[6],[1.],[692],New Mexico,[216],[0.45378151]
Eddy,[1],[0.],[49],New Mexico,[25],[1.04166667]
Grant,[0],[nan],[16],New Mexico,[1],[0.06666667]
Guadalupe,[0],[nan],[20],New Mexico,[0],[0.]
Harding,[0],[nan],[1],New Mexico,[0],[0.]
Hidalgo,[0],[nan],[26],New Mexico,[25],[25.]
Lea,[0],[nan],[58],New Mexico,[32],[1.23076923]
Lincoln,[0],[nan],[7],New Mexico,[5],[2.5]
Los Alamos,[0],[nan],[7],New Mexico,[1],[0.16666667]
Luna,[2],[1.],[47],New Mexico,[39],[4.875]
McKinley,[157],[0.40178571],[3009],New Mexico,[558],[0.22766218]
Otero,[6],[1.],[32],New Mexico,[10],[0.45454545]
Quay,[1],[0.],[5],New Mexico,[0],[0.]
Rio Arriba,[1],[0.],[73],New Mexico,[25],[0.52083333]
Roosevelt,[1],[inf],[54],New Mexico,[12],[0.28571429]
